,c x e^(e) x e^(i),e^(b) x (1 + c)^(1/2) x e^(c),(1 + c)^(1/2) x e^(c) x e^(e),(1 + c)^(1/2) x e^(c) x e^(g),(1 + c)^(1/2) x e^(c) x e^(h),(1 + c)^(1/2) x e^(c) x e^(i),e^(c) x e^(i) x e^(j)
54,-0.047433809494603775,0.8498001044976694,2.6564209571811905,0.9925106186358672,0.8685162300911323,1.114023698873332,1.0177954004701641
55,-0.4606328344158292,0.6022990081047087,2.1616722909516337,0.6592083110187535,0.7067582657614595,0.9065408683845406,0.8907380652404902
56,-1.202272109915464,0.3312840228962345,1.442695991275882,0.2883635190025679,0.4716891274792983,0.605023657943255,0.7011454813824056
57,-0.6407452298943119,0.7511176338666551,1.9687526167159384,0.9894853371540691,0.6436832219794708,0.825636112496173,0.840440525959971
58,3.0780459943967164,2.8973296578470946,10.362765723636755,3.717687274539141,3.3881039054747637,4.345834786009851,2.7906234061534745
59,2.1139149362471903,1.8135227871586657,6.9742822546936445,2.2240140991231927,2.28024000302481,2.9248059097549537,2.044451433400044
60,2.1456994766257456,1.5303857385335573,7.067636735304361,1.3674984406811224,2.3107622293093706,2.9639559938239723,2.065529727888941
61,2.1986737105900054,1.8659700095532807,7.2257185545497515,1.9349171540073573,2.362447044295413,3.03025079266762,2.1011442513474217
62,0.937886942240626,1.047566409434103,4.199110892668031,1.204837645421533,1.3728983549748033,1.760981833840527,1.3987969800741231
63,-0.5347967619657925,0.5678404571470356,2.0806722635907957,0.5802646317202312,0.6802753251678254,0.8725718734308513,0.8696726749961187
64,-0.937400940094166,0.39601412344865095,1.6775886941723934,0.3865403131848053,0.5484872434722069,0.7035306498459234,0.7637130942313504
65,-0.5665813023443482,0.5433296799076283,2.0466345137561994,0.6317793676943224,0.6691466905712599,0.8582974566184276,0.8607978490834217
66,-0.6937194638585713,0.7379930873717787,1.914413133635076,1.0102368046369872,0.625916940297756,0.8028477544338112,0.8261950076867421
67,-0.3546843664873099,0.6534475190111126,2.2813341577217354,0.7858596471373664,0.745881685990427,0.9567234853650856,0.9217196600958052
68,-0.7043143106514237,0.4899093748714254,1.9036717806754664,0.4995199764153062,0.6224050573812556,0.7983431514556499,0.8233750114989679
69,2.1668891702114497,2.0565594665313744,7.130493397574752,2.3017064000993868,2.3313132007973847,2.9903162027404084,2.0797025181709072
70,0.7153951595907352,0.7756954775399316,3.798949711950361,0.6299122097076618,1.24206574760277,1.593166172891345,1.301883504329844
71,2.1986737105900054,1.965186425591129,7.2257185545497515,2.429139599746167,2.362447044295413,3.03025079266762,2.1011442513474217
72,0.6624209256264756,1.1110230736063424,3.7085321756949705,1.3632762843094013,1.2125037546097657,1.5552477556653612,1.2798164993750765
73,-0.916211246508462,0.41763630636648136,1.6973593023552531,0.4073091604653285,0.5549512393382112,0.7118218530896353,0.7689533700666419
74,-0.6619349234800158,0.5010314460368221,1.9468895146202123,0.5563503710426972,0.6365350857027465,0.8164673797320064,0.8347130783010759
75,1.4358447415046665,1.2380306811181527,5.226443785372167,1.3061641673671074,1.7087846114839418,2.191814600014355,1.6426469400935857
76,-1.3400051182225392,0.2887523272712505,1.328920077844655,0.222148590753816,0.4344901183609088,0.557309434193927,0.6706634657723684
77,-1.9439113854150996,0.21137065319566167,0.8861753918764755,0.2109317038829232,0.2897348435952695,0.3716355215614342,0.5519074633127271
78,1.23454265244048,1.1263114615778167,4.7877697790040274,1.08980861306985,1.565360244491251,2.007847808963141,1.539328942405943
79,-0.6513400766871638,0.7417972040417231,1.957799719605538,0.9371673927443908,0.6401021747507984,0.8210427942122912,0.8375719064970021
80,-0.7255040042371275,0.4794197849021056,1.88231409343012,0.5534111847158438,0.6154221663753522,0.7893863746013939,0.8177638621834158
81,-0.7255040042371275,0.7058447759342815,1.88231409343012,0.8581667717601654,0.6154221663753522,0.7893863746013939,0.8177638621834158
82,-0.7890730849942391,0.4569946627766205,1.8192275665628828,0.4793049629094284,0.59479604070948,0.7629297673307273,0.8011588073523958
83,-0.8526421657513503,0.4324559430368276,1.757589334506395,0.4630653725070825,0.5746434347038455,0.7370805316958581,0.784890925461746
84,-0.2169513581802348,0.7373061734175002,2.4441449810351283,0.9021378428628144,0.7991126477850626,1.0250014874316935,0.9636123149085468
85,0.0038638856121191016,0.7843361653753206,0.4243347602110335,2.105312974952146,0.9235510975997951,0.3822882275312052,0.2553436745709321
86,0.014666788867994338,0.956516756579486,0.4554085505653601,2.41120969272499,0.9911822131229538,0.5443523715911569,0.3823859926703028
87,0.013130599991983832,0.9591843765588446,0.4396543322381382,2.4341669150913163,0.9568936584433972,0.6972474261116207,0.5329620483876386
88,0.11938505308533405,1.9642002908881335,0.6643551923947023,2.61489457117232,1.4459479275916658,1.3978884623847376,0.9456012538622453
89,-0.01668067691085576,0.9638860646895342,0.34453972297319607,0.734366241509818,1.3114480729741842,0.3103999303380444,0.22270488747055184
90,0.06577548409214347,2.215952958811119,0.6550545221652703,2.227529057943934,2.4933844590497376,0.7829903110503864,0.4941607723415111
91,0.08636500765416058,2.2131795811968966,0.6519790298496919,2.1636893272581954,2.4816779758729743,1.033972980835364,0.7030267981805405
92,0.11301862001992145,2.5117437145763977,0.6929365053913397,1.9627024719154849,2.6375775682609324,1.2658064848576762,0.8465910687146317
93,0.08817326463347358,2.12130818170202,0.6581423474168016,2.256285137544392,2.505137886030105,1.043747380846617,0.7078506703517721
94,0.1229837728824307,2.545608774586104,0.6737681845188945,1.7738527564568027,2.564615712793618,1.4176946040956149,0.9553504028869451
95,0.0556246390058395,1.627866931768563,0.5544129209211159,1.8852948108337384,2.1103045840393584,0.8792429728769107,0.6258724392753354
96,0.12072189026110768,3.433417374425765,0.7779436712901695,1.5986175484501564,5.1786842310074,1.2337401969988886,0.800566601235222
97,0.1380128469175556,3.4413691533159847,0.774377870646366,1.5033213761004247,5.154947093928622,1.4145777033941491,0.9189902333970456
98,0.1125847338541992,3.1712212001558298,0.7463583999465765,1.6702832889648775,4.96842460338181,1.1836491424305269,0.7763070189053427
99,0.1697671302446869,3.686762270513438,0.8069883933314832,1.4153487472425434,5.372031705355886,1.6980069957009831,1.091624220228116
100,0.09450216406106912,2.6782888275314667,0.6801065742975226,1.5532459455263417,4.527393591206852,1.078580429303465,0.7249963747465511
101,0.0901072453637568,3.6353568077477636,0.6248466050343641,3.0010180042780403,1.3599587448928192,1.1414247604794845,0.8448859918058464
102,0.07732372275759555,1.6462742713375165,0.6218917930317578,2.5804894696934912,1.3535276906307292,0.9862576579285659,0.6793960866132132
103,-0.09079850578587223,0.2923368817757617,0.1665670427152842,0.5550274462085903,0.362527866081834,0.17285012665486346,0.1824941644515488
104,0.2021556084185566,3.2835735952786576,0.9121468265287318,3.800284637206989,1.9852585312450581,1.9192738152753464,1.1971953685500052
105,0.0015860251013024163,1.565645315630923,0.4115402753246542,1.7569053761037268,0.8957043085359837,0.7517721251990649,0.5872068401513545
106,0.046583354109274465,1.2692616166207973,0.5281558500370657,2.9841567888571183,1.1495143946324329,0.8376019068195469,0.6048351031044645
107,-0.09221146613831756,0.4659583279309685,0.2113764109663196,0.9246496317557326,0.4600540296476372,0.2910273269795992,0.2946410805776788
108,0.046583354109274465,1.2692616166207973,0.5281558500370657,2.9841567888571183,1.1495143946324329,0.8376019068195469,0.6048351031044645
